uid,ctf_params.akv,ctf_params.angast_deg,ctf_params.angast_rad,ctf_params.cs,ctf_params.detector_psize,ctf_params.df1,ctf_params.df2,ctf_params.mag,ctf_params.phase_shift,ctf_params.psize,ctf_params.wgh,data_input_relpath,data_input_idx,alignments.model-best.phiC
28902,200.0,-24.57901,-0.428984651381,2.7,1.168,15110.756836,14691.082031,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,28902,1.0
28906,200.0,-24.57901,-0.428984651381,2.7,1.168,15110.756836,14691.082031,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,28906,1.0
28907,200.0,-24.57901,-0.428984651381,2.7,1.168,15110.756836,14691.082031,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,28907,1.0
28908,200.0,-24.57901,-0.428984651381,2.7,1.168,15110.756836,14691.082031,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,28908,1.0
28909,200.0,-24.57901,-0.428984651381,2.7,1.168,15110.756836,14691.082031,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,28909,1.0
28910,200.0,-24.57901,-0.428984651381,2.7,1.168,15110.756836,14691.082031,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,28910,1.0
28911,200.0,-24.57901,-0.428984651381,2.7,1.168,15110.756836,14691.082031,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,28911,1.0
28912,200.0,-24.57901,-0.428984651381,2.7,1.168,15110.756836,14691.082031,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,28912,1.0
28914,200.0,-24.57901,-0.428984651381,2.7,1.168,15110.756836,14691.082031,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,28914,1.0
28918,200.0,-24.57901,-0.428984651381,2.7,1.168,15110.756836,14691.082031,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,28918,1.0
28919,200.0,-24.57901,-0.428984651381,2.7,1.168,15110.756836,14691.082031,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,28919,1.0
28920,200.0,-24.57901,-0.428984651381,2.7,1.168,15110.756836,14691.082031,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,28920,1.0
28922,200.0,-24.57901,-0.428984651381,2.7,1.168,15110.756836,14691.082031,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,28922,1.0
28923,200.0,-24.57901,-0.428984651381,2.7,1.168,15110.756836,14691.082031,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,28923,1.0
28924,200.0,-24.57901,-0.428984651381,2.7,1.168,15110.756836,14691.082031,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,28924,1.0
28925,200.0,-24.57901,-0.428984651381,2.7,1.168,15110.756836,14691.082031,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,28925,1.0
28926,200.0,-24.57901,-0.428984651381,2.7,1.168,15110.756836,14691.082031,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,28926,1.0
28927,200.0,-24.57901,-0.428984651381,2.7,1.168,15110.756836,14691.082031,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,28927,1.0
28928,200.0,-23.992451,-0.418747265573,2.7,1.168,17150.960938,16737.285156,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,28928,1.0
28929,200.0,-23.992451,-0.418747265573,2.7,1.168,17150.960938,16737.285156,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,28929,1.0
28931,200.0,-23.992451,-0.418747265573,2.7,1.168,17150.960938,16737.285156,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,28931,1.0
28932,200.0,-23.992451,-0.418747265573,2.7,1.168,17150.960938,16737.285156,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,28932,1.0
28933,200.0,-23.992451,-0.418747265573,2.7,1.168,17150.960938,16737.285156,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,28933,1.0
28934,200.0,-23.992451,-0.418747265573,2.7,1.168,17150.960938,16737.285156,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,28934,1.0
28935,200.0,-23.992451,-0.418747265573,2.7,1.168,17150.960938,16737.285156,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,28935,1.0
28936,200.0,-23.992451,-0.418747265573,2.7,1.168,17150.960938,16737.285156,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,28936,1.0
28937,200.0,-21.248871,-0.370862761282,2.7,1.168,16802.087891,16330.240234,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,28937,1.0
28939,200.0,-21.248871,-0.370862761282,2.7,1.168,16802.087891,16330.240234,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,28939,1.0
28940,200.0,-21.248871,-0.370862761282,2.7,1.168,16802.087891,16330.240234,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,28940,1.0
28941,200.0,-21.248871,-0.370862761282,2.7,1.168,16802.087891,16330.240234,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,28941,1.0
28944,200.0,-21.248871,-0.370862761282,2.7,1.168,16802.087891,16330.240234,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,28944,1.0
28945,200.0,-21.248871,-0.370862761282,2.7,1.168,16802.087891,16330.240234,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,28945,1.0
28946,200.0,-21.248871,-0.370862761282,2.7,1.168,16802.087891,16330.240234,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,28946,1.0
28948,200.0,-21.248871,-0.370862761282,2.7,1.168,16802.087891,16330.240234,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,28948,1.0
28950,200.0,-21.248871,-0.370862761282,2.7,1.168,16802.087891,16330.240234,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,28950,1.0
28951,200.0,-21.248871,-0.370862761282,2.7,1.168,16802.087891,16330.240234,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,28951,1.0
28952,200.0,-21.248871,-0.370862761282,2.7,1.168,16802.087891,16330.240234,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,28952,1.0
28953,200.0,-21.248871,-0.370862761282,2.7,1.168,16802.087891,16330.240234,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,28953,1.0
28954,200.0,-21.248871,-0.370862761282,2.7,1.168,16802.087891,16330.240234,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,28954,1.0
28955,200.0,-21.248871,-0.370862761282,2.7,1.168,16802.087891,16330.240234,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,28955,1.0
28956,200.0,-21.248871,-0.370862761282,2.7,1.168,16802.087891,16330.240234,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,28956,1.0
28958,200.0,-21.248871,-0.370862761282,2.7,1.168,16802.087891,16330.240234,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,28958,1.0
28959,200.0,-21.248871,-0.370862761282,2.7,1.168,16802.087891,16330.240234,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,28959,1.0
28961,200.0,-21.248871,-0.370862761282,2.7,1.168,16802.087891,16330.240234,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,28961,1.0
28963,200.0,-21.248871,-0.370862761282,2.7,1.168,16802.087891,16330.240234,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,28963,1.0
28964,200.0,-21.248871,-0.370862761282,2.7,1.168,16802.087891,16330.240234,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,28964,1.0
28966,200.0,-21.248871,-0.370862761282,2.7,1.168,16802.087891,16330.240234,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,28966,1.0
28968,200.0,-21.248871,-0.370862761282,2.7,1.168,16802.087891,16330.240234,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,28968,1.0
28970,200.0,-21.248871,-0.370862761282,2.7,1.168,16802.087891,16330.240234,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,28970,1.0
28971,200.0,-21.248871,-0.370862761282,2.7,1.168,16802.087891,16330.240234,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,28971,1.0
28974,200.0,-21.248871,-0.370862761282,2.7,1.168,16802.087891,16330.240234,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,28974,1.0
28975,200.0,-21.248871,-0.370862761282,2.7,1.168,16802.087891,16330.240234,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,28975,1.0
28976,200.0,-21.248871,-0.370862761282,2.7,1.168,16802.087891,16330.240234,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,28976,1.0
28978,200.0,-21.248871,-0.370862761282,2.7,1.168,16802.087891,16330.240234,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,28978,1.0
28979,200.0,-21.248871,-0.370862761282,2.7,1.168,16802.087891,16330.240234,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,28979,1.0
28982,200.0,-21.248871,-0.370862761282,2.7,1.168,16802.087891,16330.240234,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,28982,1.0
28983,200.0,-21.248871,-0.370862761282,2.7,1.168,16802.087891,16330.240234,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,28983,1.0
28984,200.0,-21.248871,-0.370862761282,2.7,1.168,16802.087891,16330.240234,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,28984,1.0
28985,200.0,-21.248871,-0.370862761282,2.7,1.168,16802.087891,16330.240234,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,28985,1.0
28986,200.0,-21.248871,-0.370862761282,2.7,1.168,16802.087891,16330.240234,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,28986,1.0
28987,200.0,-21.248871,-0.370862761282,2.7,1.168,16802.087891,16330.240234,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,28987,1.0
28991,200.0,-21.248871,-0.370862761282,2.7,1.168,16802.087891,16330.240234,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,28991,1.0
28992,200.0,-21.248871,-0.370862761282,2.7,1.168,16802.087891,16330.240234,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,28992,1.0
28993,200.0,-21.248871,-0.370862761282,2.7,1.168,16802.087891,16330.240234,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,28993,1.0
28994,200.0,-21.248871,-0.370862761282,2.7,1.168,16802.087891,16330.240234,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,28994,1.0
28995,200.0,-21.248871,-0.370862761282,2.7,1.168,16802.087891,16330.240234,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,28995,1.0
28996,200.0,-21.248871,-0.370862761282,2.7,1.168,16802.087891,16330.240234,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,28996,1.0
28997,200.0,-21.248871,-0.370862761282,2.7,1.168,16802.087891,16330.240234,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,28997,1.0
28999,200.0,-21.248871,-0.370862761282,2.7,1.168,16802.087891,16330.240234,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,28999,1.0
29000,200.0,-21.248871,-0.370862761282,2.7,1.168,16802.087891,16330.240234,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,29000,1.0
29001,200.0,-21.248871,-0.370862761282,2.7,1.168,16802.087891,16330.240234,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,29001,1.0
29002,200.0,-21.248871,-0.370862761282,2.7,1.168,16802.087891,16330.240234,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,29002,1.0
29003,200.0,-21.248871,-0.370862761282,2.7,1.168,16802.087891,16330.240234,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,29003,1.0
29004,200.0,-21.248871,-0.370862761282,2.7,1.168,16802.087891,16330.240234,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,29004,1.0
29007,200.0,-21.248871,-0.370862761282,2.7,1.168,16802.087891,16330.240234,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,29007,1.0
29008,200.0,-21.248871,-0.370862761282,2.7,1.168,16802.087891,16330.240234,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,29008,1.0
29010,200.0,-21.248871,-0.370862761282,2.7,1.168,16802.087891,16330.240234,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,29010,1.0
29011,200.0,-21.248871,-0.370862761282,2.7,1.168,16802.087891,16330.240234,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,29011,1.0
29012,200.0,-21.248871,-0.370862761282,2.7,1.168,16802.087891,16330.240234,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,29012,1.0
29014,200.0,-21.248871,-0.370862761282,2.7,1.168,16802.087891,16330.240234,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,29014,1.0
29016,200.0,-21.248871,-0.370862761282,2.7,1.168,16802.087891,16330.240234,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,29016,1.0
29017,200.0,-21.248871,-0.370862761282,2.7,1.168,16802.087891,16330.240234,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,29017,1.0
29018,200.0,-21.248871,-0.370862761282,2.7,1.168,16802.087891,16330.240234,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,29018,1.0
29019,200.0,-21.248871,-0.370862761282,2.7,1.168,16802.087891,16330.240234,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,29019,1.0
29020,200.0,-21.248871,-0.370862761282,2.7,1.168,16802.087891,16330.240234,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,29020,1.0
29021,200.0,-21.248871,-0.370862761282,2.7,1.168,16802.087891,16330.240234,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,29021,1.0
29022,200.0,-21.248871,-0.370862761282,2.7,1.168,16802.087891,16330.240234,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,29022,1.0
29025,200.0,-21.248871,-0.370862761282,2.7,1.168,16802.087891,16330.240234,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,29025,1.0
29030,200.0,-21.248871,-0.370862761282,2.7,1.168,16802.087891,16330.240234,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,29030,1.0
29031,200.0,-21.248871,-0.370862761282,2.7,1.168,16802.087891,16330.240234,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,29031,1.0
29032,200.0,-21.248871,-0.370862761282,2.7,1.168,16802.087891,16330.240234,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,29032,1.0
29033,200.0,-21.248871,-0.370862761282,2.7,1.168,16802.087891,16330.240234,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,29033,1.0
29034,200.0,-21.248871,-0.370862761282,2.7,1.168,16802.087891,16330.240234,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,29034,1.0
29035,200.0,-21.248871,-0.370862761282,2.7,1.168,16802.087891,16330.240234,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,29035,1.0
29036,200.0,-21.248871,-0.370862761282,2.7,1.168,16802.087891,16330.240234,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,29036,1.0
29037,200.0,-21.248871,-0.370862761282,2.7,1.168,16802.087891,16330.240234,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,29037,1.0
29038,200.0,-21.248871,-0.370862761282,2.7,1.168,16802.087891,16330.240234,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,29038,1.0
29039,200.0,-21.248871,-0.370862761282,2.7,1.168,16802.087891,16330.240234,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,29039,1.0
29040,200.0,-21.248871,-0.370862761282,2.7,1.168,16802.087891,16330.240234,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,29040,1.0
29041,200.0,-21.248871,-0.370862761282,2.7,1.168,16802.087891,16330.240234,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,29041,1.0
29042,200.0,-21.248871,-0.370862761282,2.7,1.168,16802.087891,16330.240234,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,29042,1.0
29043,200.0,-21.248871,-0.370862761282,2.7,1.168,16802.087891,16330.240234,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,29043,1.0
29044,200.0,-21.248871,-0.370862761282,2.7,1.168,16802.087891,16330.240234,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,29044,1.0
29047,200.0,-21.248871,-0.370862761282,2.7,1.168,16802.087891,16330.240234,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,29047,1.0
29049,200.0,-21.248871,-0.370862761282,2.7,1.168,16802.087891,16330.240234,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,29049,1.0
29051,200.0,-21.248871,-0.370862761282,2.7,1.168,16802.087891,16330.240234,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,29051,1.0
29052,200.0,-21.248871,-0.370862761282,2.7,1.168,16802.087891,16330.240234,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,29052,1.0
29054,200.0,-21.248871,-0.370862761282,2.7,1.168,16802.087891,16330.240234,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,29054,1.0
29055,200.0,-21.248871,-0.370862761282,2.7,1.168,16802.087891,16330.240234,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,29055,1.0
29056,200.0,-21.248871,-0.370862761282,2.7,1.168,16802.087891,16330.240234,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,29056,1.0
29057,200.0,-21.248871,-0.370862761282,2.7,1.168,16802.087891,16330.240234,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,29057,1.0
29058,200.0,-21.248871,-0.370862761282,2.7,1.168,16802.087891,16330.240234,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,29058,1.0
29060,200.0,-21.248871,-0.370862761282,2.7,1.168,16802.087891,16330.240234,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,29060,1.0
29061,200.0,-21.248871,-0.370862761282,2.7,1.168,16802.087891,16330.240234,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,29061,1.0
29064,200.0,-21.248871,-0.370862761282,2.7,1.168,16802.087891,16330.240234,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,29064,1.0
29067,200.0,-21.248871,-0.370862761282,2.7,1.168,16802.087891,16330.240234,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,29067,1.0
29068,200.0,-21.248871,-0.370862761282,2.7,1.168,16802.087891,16330.240234,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,29068,1.0
29069,200.0,-21.248871,-0.370862761282,2.7,1.168,16802.087891,16330.240234,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,29069,1.0
29070,200.0,-21.248871,-0.370862761282,2.7,1.168,16802.087891,16330.240234,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,29070,1.0
29072,200.0,-24.517143,-0.427904868532,2.7,1.168,17360.007812,17039.978516,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,29072,1.0
29073,200.0,-24.517143,-0.427904868532,2.7,1.168,17360.007812,17039.978516,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,29073,1.0
29074,200.0,-24.517143,-0.427904868532,2.7,1.168,17360.007812,17039.978516,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,29074,1.0
29076,200.0,-24.517143,-0.427904868532,2.7,1.168,17360.007812,17039.978516,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,29076,1.0
29077,200.0,-24.517143,-0.427904868532,2.7,1.168,17360.007812,17039.978516,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,29077,1.0
29078,200.0,-24.517143,-0.427904868532,2.7,1.168,17360.007812,17039.978516,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,29078,1.0
29079,200.0,-24.517143,-0.427904868532,2.7,1.168,17360.007812,17039.978516,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,29079,1.0
29081,200.0,-24.517143,-0.427904868532,2.7,1.168,17360.007812,17039.978516,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,29081,1.0
29082,200.0,-24.517143,-0.427904868532,2.7,1.168,17360.007812,17039.978516,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,29082,1.0
29083,200.0,-24.517143,-0.427904868532,2.7,1.168,17360.007812,17039.978516,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,29083,1.0
